Date,Persian_Date,Close,USD_Close,XAU_Close,Coin_Close,Oil_Close,AED_Close,Silver_Close,Bourse_Close
2014-07-14,1393/04/23,970040.0,31170.0,1307.15,9522000.0,106.02,8480.0,20.93,73457.9
2014-07-15,1393/04/24,970730.0,31360.0,1294.45,9515000.0,105.85,8560.0,20.7,73754.2
2014-07-16,1393/04/25,972052.0,31430.0,1299.37,9529000.0,107.89,8550.0,20.72,73754.2
2014-07-20,1393/04/29,971650.0,31330.0,1310.9,9550000.0,107.68,8530.0,20.85,73890.5
2014-07-21,1393/04/30,970730.0,31330.0,1311.9,9505000.0,107.33,8510.0,20.94,74526.1
2014-07-22,1393/04/31,971420.0,31330.0,1307.35,9525000.0,108.03,8520.0,20.93,74841.6
2014-07-23,1393/05/01,972300.0,31390.0,1304.15,9527000.0,107.07,8542.0,20.92,74841.6
2014-07-26,1393/05/04,974880.0,31370.0,1308.05,9530000.0,108.39,8530.0,20.72,74848.0
2014-07-27,1393/05/05,972580.0,31290.0,1308.05,9502000.0,107.57,8500.0,20.72,74997.6
2014-07-30,1393/05/08,971288.0,31231.0,1295.05,9495800.0,106.02,8539.0,20.64,74997.6
2014-08-02,1393/05/11,973270.0,31400.0,1294.1,9518000.0,104.84,8550.0,20.33,74637.4
2014-08-03,1393/05/12,973960.0,31420.0,1294.1,9515000.0,105.41,8570.0,20.33,74709.2
2014-08-04,1393/05/13,970270.0,31400.0,1288.35,9480000.0,104.61,8560.0,20.21,74697.5
2014-08-05,1393/05/14,975580.0,31400.0,1288.0,9522000.0,104.59,8540.0,19.74,74613.8
2014-08-06,1393/05/15,973773.0,31320.0,1306.25,9518000.0,105.44,8538.0,20.03,74613.8
2014-08-09,1393/05/18,977880.0,31220.0,1309.6,9546000.0,105.02,8540.0,19.96,74398.9
2014-08-10,1393/05/19,975580.0,31250.0,1309.6,9540000.0,104.68,8530.0,19.96,74547.5
2014-08-11,1393/05/20,976730.0,31190.0,1308.1,9545000.0,103.02,8530.0,20.02,74455.1
2014-08-12,1393/05/21,976730.0,31270.0,1308.6,9539000.0,104.28,8530.0,19.9,74414.3
2014-08-13,1393/05/22,971339.0,31180.0,1312.86,9542400.0,102.01,8535.0,19.84,74363.0
2014-08-16,1393/05/25,968660.0,31020.0,1304.6,9472000.0,103.53,8500.0,19.64,73952.6
2014-08-17,1393/05/26,967510.0,31070.0,1304.6,9447000.0,101.6,8470.0,19.64,73906.8
2014-08-18,1393/05/27,968660.0,31050.0,1297.46,9460000.0,101.56,8490.0,19.64,73902.6
2014-08-19,1393/05/28,964050.0,30930.0,1295.5,9425000.0,102.28,8470.0,19.48,73905.7
2014-08-20,1393/05/29,958797.0,30920.0,1292.15,9369500.0,102.63,8470.0,19.5,73905.7
2014-08-23,1393/06/01,964050.0,31160.0,1281.23,9415000.0,102.29,8540.0,19.45,73529.5
2014-08-24,1393/06/02,964050.0,31330.0,1281.23,9420000.0,102.65,8550.0,19.45,73499.9
2014-08-25,1393/06/03,967510.0,31270.0,1276.6,9440000.0,102.5,8560.0,19.39,73540.9
2014-08-26,1393/06/04,966350.0,31300.0,1280.9,9435000.0,102.72,8550.0,19.39,73312.2
2014-08-27,1393/06/05,971559.0,31300.0,1282.95,9504600.0,102.46,8597.0,19.47,73312.2
2014-08-30,1393/06/08,972120.0,31500.0,1287.5699,9490000.0,103.19,8650.0,19.48,72778.4
2014-08-31,1393/06/09,970970.0,31480.0,1287.5699,9495000.0,102.79,8640.0,19.48,72339.8
2014-09-01,1393/06/10,968660.0,31730.0,1287.3,9460000.0,100.34,8650.0,19.49,72232.4
2014-09-02,1393/06/11,968660.0,31720.0,1265.9,9465000.0,102.77,8700.0,19.15,72121.5
2014-09-03,1393/06/12,968576.0,31810.0,1269.0699,9431000.0,101.83,8680.0,19.18,72121.5
2014-09-06,1393/06/15,966350.0,31680.0,1268.85,9441000.0,100.82,8650.0,19.19,71665.4
2014-09-07,1393/06/16,966350.0,31980.0,1268.85,9438000.0,100.2,8690.0,19.19,71815.2
2014-09-08,1393/06/17,964050.0,31750.0,1255.7,9412000.0,99.16,8690.0,19.03,71930.1
2014-09-09,1393/06/18,962890.0,31790.0,1256.2,9403000.0,98.04,8700.0,19.08,71925.4
2014-09-10,1393/06/19,958907.0,31840.0,1248.75,9390000.0,98.08,8690.0,18.95,71925.4
2014-09-13,1393/06/22,946750.0,31910.0,1228.63,9255000.0,97.11,8710.0,18.62,71413.8
2014-09-14,1393/06/23,952510.0,31980.0,1228.63,9310000.0,96.65,8730.0,18.62,71402.3
2014-09-15,1393/06/24,952216.0,31920.0,1233.0,9286000.0,99.05,8787.0,18.62,71408.3
2014-09-17,1393/06/26,943588.0,32010.0,1223.25,9280000.0,97.7,8773.0,18.52,71443.6
2014-09-20,1393/06/29,938680.0,31670.0,1216.45,9175000.0,98.39,8700.0,17.81,71545.3
2014-09-21,1393/06/30,937520.0,31710.0,1216.45,9175000.0,96.97,8680.0,17.81,71685.8
2014-09-22,1393/06/31,946750.0,31880.0,1215.05,9270000.0,96.85,8710.0,17.75,71726.5
2014-09-23,1393/07/01,947900.0,31940.0,1222.95,9270000.0,96.95,8740.0,17.79,71788.1
2014-09-24,1393/07/02,949959.0,32000.0,1217.05,9220000.0,97.0,8820.0,17.7,71788.1
2014-09-27,1393/07/05,964050.0,32640.0,1219.51,9390000.0,97.0,8890.0,17.66,71643.7
2014-09-28,1393/07/06,960590.0,32350.0,1219.51,9385000.0,97.2,8880.0,17.66,71675.2
2014-09-29,1393/07/07,955970.0,32410.0,1215.95,9345000.0,94.67,8840.0,17.51,71664.0
2014-09-30,1393/07/08,955784.0,32430.0,1209.24,9345000.0,94.16,8890.0,16.99,71640.5
2014-10-01,1393/07/09,954786.0,32400.0,1213.65,9345000.0,93.42,8855.0,17.19,71640.5
2014-10-03,1393/07/11,950180.0,32430.0,1191.2,9345000.0,92.31,8866.0,16.85,71670.1
2014-10-06,1393/07/14,955970.0,32390.0,1207.15,9365000.0,92.11,8850.0,17.34,71718.9
2014-10-07,1393/07/15,958280.0,32370.0,1209.0,9395000.0,91.38,8860.0,17.19,71783.7
2014-10-08,1393/07/16,966549.0,32480.0,1221.7,9460000.0,90.05,8900.0,17.39,71783.7
2014-10-11,1393/07/19,962890.0,32500.0,1223.48,9395000.0,90.21,8880.0,17.39,71791.5
2014-10-14,1393/07/22,964050.0,32440.0,1232.75,9405000.0,83.78,8890.0,17.44,71978.6
2014-10-15,1393/07/23,962241.0,32500.0,1241.0699,9415000.0,84.47,8886.0,17.45,71978.6
2014-10-18,1393/07/26,962890.0,32340.0,1238.1899,9390000.0,86.16,8870.0,17.28,72281.0
2014-10-19,1393/07/27,959430.0,32190.0,1238.1899,9375000.0,85.4,8860.0,17.28,73548.3
2014-10-20,1393/07/28,960590.0,32280.0,1246.6,9390000.0,86.22,8830.0,17.42,74109.1
2014-10-21,1393/07/29,959430.0,32220.0,1249.3,9380000.0,84.71,8860.0,17.52,74132.8
2014-10-22,1393/07/30,956716.0,32280.0,1241.03,9327000.0,86.83,8839.0,17.12,74132.8
2014-10-25,1393/08/03,951360.0,32170.0,1231.46,9295000.0,86.13,8810.0,17.18,73940.8
2014-10-26,1393/08/04,951360.0,32360.0,1231.46,9310000.0,85.83,8850.0,17.18,73958.9
2014-10-27,1393/08/05,951360.0,32450.0,1225.4,9305000.0,86.03,8870.0,17.13,73967.8
2014-10-28,1393/08/06,951360.0,32390.0,1228.4,9293000.0,87.12,8870.0,17.2,74151.1
2014-10-29,1393/08/07,943960.0,32450.0,1211.8,9244000.0,86.24,8860.0,17.09,74151.1
2014-10-31,1393/08/09,923399.0,32520.0,1174.42,9244000.0,85.86,8860.0,16.19,75028.0
2014-11-01,1393/08/10,920966.0,32539.0,1174.42,9150000.0,85.86,8920.0,16.19,75368.6
2014-11-05,1393/08/14,918492.0,32500.0,1141.4,9033000.0,82.86,8960.0,15.37,76166.6
2014-11-08,1393/08/17,929450.0,32480.0,1176.65,9075000.0,83.39,8930.0,15.76,76553.4
2014-11-09,1393/08/18,922530.0,32540.0,1176.65,9030000.0,82.34,8900.0,15.76,76560.8
2014-11-10,1393/08/19,921380.0,32580.0,1150.6,9000000.0,81.67,8900.0,15.61,76708.0
2014-11-11,1393/08/20,924840.0,32580.0,1164.8,9060000.0,80.38,8900.0,15.73,76589.4
2014-11-12,1393/08/21,926404.0,32560.0,1160.92,9045000.0,77.92,8890.0,15.66,76589.4
2014-11-15,1393/08/24,936370.0,32470.0,1188.25,9140000.0,79.41,8890.0,16.3,75930.8
2014-11-16,1393/08/25,935220.0,32460.0,1188.25,9140000.0,79.31,8880.0,16.3,75965.9
2014-11-17,1393/08/26,938680.0,32560.0,1186.55,9170000.0,78.47,8910.0,16.15,75409.4
2014-11-18,1393/08/27,939830.0,32500.0,1197.55,9170000.0,78.1,8890.0,16.21,75248.4
2014-11-19,1393/08/28,936370.0,32530.0,1183.3,9148000.0,79.33,8884.0,16.15,75248.4
2014-11-22,1393/09/01,936370.0,32400.0,1201.4,9150000.0,80.36,8880.0,16.44,75389.6
2014-11-23,1393/09/02,944440.0,32560.0,1201.4,9220000.0,79.68,8900.0,16.44,75949.0
2014-11-24,1393/09/03,947900.0,32620.0,1197.4,9290000.0,78.33,8930.0,16.48,74740.9
2014-11-25,1393/09/04,958280.0,32900.0,1201.1899,9380000.0,77.75,9000.0,16.7,74076.1
2014-11-26,1393/09/05,966188.0,33190.0,1197.9,9415100.0,72.58,9130.0,16.5,74076.1
2014-11-29,1393/09/08,976730.0,34610.0,1167.35,9550000.0,70.15,9500.0,15.46,72189.5
2014-11-30,1393/09/09,972120.0,33670.0,1167.35,9510000.0,72.54,9350.0,15.46,72120.7
2014-12-01,1393/09/10,977880.0,33580.0,1210.9,9555000.0,70.54,9200.0,16.47,72258.5
2014-12-02,1393/09/11,976730.0,33670.0,1199.01,9560000.0,69.92,9220.0,16.48,71860.2
2014-12-03,1393/09/12,972798.0,33700.0,1209.64,9548700.0,69.64,9180.0,16.41,71860.2
2014-12-06,1393/09/15,979040.0,34160.0,1192.05,9570000.0,69.07,9250.0,16.3,71170.0
2014-12-07,1393/09/16,983650.0,34250.0,1192.05,9630000.0,66.19,9300.0,16.3,71376.6
2014-12-08,1393/09/17,991720.0,34010.0,1203.2,9680000.0,66.84,9370.0,16.35,71381.7
2014-12-09,1393/09/18,1000950.0,34190.0,1230.85,9810000.0,64.24,9350.0,17.09,71043.0
2014-12-10,1393/09/19,1003810.0,34220.0,1226.75,9800000.0,63.68,9360.0,17.08,71043.0
2014-12-14,1393/09/23,1014790.0,34100.0,1222.6,9960000.0,61.06,9570.0,17.03,69542.6
2014-12-15,1393/09/24,1014790.0,34800.0,1192.6,9970000.0,59.86,9550.0,16.16,69608.6
2014-12-16,1393/09/25,1010170.0,34930.0,1196.6,9905000.0,61.18,9590.0,15.71,69494.8
2014-12-17,1393/09/26,1013280.0,35000.0,1188.7,9954000.0,59.27,9640.0,15.74,69494.8
2014-12-19,1393/09/28,1010983.0,34940.0,1195.95,9954000.0,61.38,9671.0,16.07,69537.5
2014-12-21,1393/09/30,1010170.0,35070.0,1195.95,9935000.0,60.11,9760.0,16.07,70094.4
2014-12-24,1393/10/03,1011836.0,35590.0,1173.8,9895000.0,60.24,9782.0,15.72,70153.5
2014-12-27,1393/10/06,1017090.0,35530.0,1195.4,9955000.0,59.45,9750.0,16.06,69625.5
2014-12-28,1393/10/07,1012480.0,35490.0,1195.4,9900000.0,57.88,9750.0,16.06,69272.6
2014-12-29,1393/10/08,1006710.0,35210.0,1183.1,9840000.0,57.9,9740.0,15.79,69254.5
2014-12-30,1393/10/09,1005560.0,35010.0,1200.24,9830000.0,57.33,9560.0,16.3,68973.1
2014-12-31,1393/10/10,998787.0,35010.0,1183.95,9779000.0,57.33,9550.0,15.71,68973.1
2015-01-03,1393/10/13,1004410.0,35210.0,1189.1801,9815000.0,56.42,9650.0,15.77,68650.6
2015-01-04,1393/10/14,1003250.0,35120.0,1189.1801,9805000.0,53.11,9580.0,15.77,68232.1
2015-01-05,1393/10/15,1012480.0,35240.0,1204.45,9935000.0,51.1,9620.0,16.19,67471.0
2015-01-06,1393/10/16,1014790.0,35130.0,1219.2,9935000.0,51.15,9640.0,16.56,66902.0
2015-01-07,1393/10/17,1015659.0,35000.0,1210.8,9909500.0,50.96,9592.0,16.53,66902.0
2015-01-10,1393/10/20,1012480.0,34860.0,1223.4,9925000.0,50.11,9580.0,16.54,65512.8
2015-01-11,1393/10/21,1010170.0,34700.0,1223.4,9880000.0,47.43,9530.0,16.54,66000.1
2015-01-12,1393/10/22,1011330.0,34500.0,1233.64,9915000.0,46.59,9460.0,16.58,65929.1
2015-01-13,1393/10/23,1011330.0,34520.0,1230.88,9935000.0,48.69,9450.0,17.05,65939.1
2015-01-14,1393/10/24,1034080.0,34500.0,1229.95,10101000.0,47.67,9450.0,16.85,65939.1
2015-01-17,1393/10/27,1044770.0,34670.0,1280.3,10260000.0,50.17,9460.0,17.77,66319.2
2015-01-18,1393/10/28,1055150.0,35140.0,1280.3,10360000.0,48.84,9610.0,17.77,65835.0
2015-01-19,1393/10/29,1056300.0,34740.0,1277.08,10380000.0,47.99,9530.0,17.7,65564.7
2015-01-20,1393/10/30,1066680.0,34610.0,1293.9399,10445000.0,49.03,9480.0,17.98,65028.9
2015-01-21,1393/11/01,1055007.0,34515.0,1293.4399,10387000.0,48.52,9490.0,18.13,65028.9
2015-01-24,1393/11/04,1059760.0,34650.0,1294.55,10420000.0,48.79,9480.0,18.29,65105.0
2015-01-25,1393/11/05,1057450.0,34690.0,1294.55,10390000.0,48.16,9510.0,18.29,65110.8
2015-01-26,1393/11/06,1055150.0,34600.0,1281.24,10355000.0,49.6,9490.0,17.92,65127.7
2015-01-27,1393/11/07,1056300.0,34560.0,1292.35,10390000.0,48.47,9470.0,18.07,65256.1
2015-01-28,1393/11/08,1050472.0,34568.0,1285.1,10331000.0,49.13,9475.0,17.98,65256.1
2015-01-31,1393/11/11,1047070.0,34550.0,1283.55,10320000.0,52.99,9460.0,17.26,65544.7
2015-02-01,1393/11/12,1037850.0,34560.0,1283.55,10240000.0,54.75,9460.0,17.26,65556.0
2015-02-02,1393/11/13,1041310.0,34560.0,1275.4399,10260000.0,57.91,9460.0,17.23,65597.4
2015-02-03,1393/11/14,1032080.0,34430.0,1260.2,10140000.0,54.16,9440.0,17.3,65771.6
2015-02-04,1393/11/15,1007159.0,34274.0,1270.05,9933000.0,56.57,9409.0,17.38,65771.6
2015-02-07,1393/11/18,1000950.0,34090.0,1233.72,9840000.0,57.8,9340.0,16.73,65366.3
2015-02-08,1393/11/19,1012480.0,34310.0,1233.72,9910000.0,58.34,9380.0,16.73,64917.5
2015-02-09,1393/11/20,1009903.0,34290.0,1239.6801,9927000.0,56.43,9374.0,17.02,64840.9
2015-02-11,1393/11/22,1012916.0,34306.0,1219.16,9934000.0,57.05,9396.0,16.8,64840.9
2015-02-14,1393/11/25,1013630.0,34300.0,1229.7,9950000.0,61.52,9380.0,17.34,64926.8
2015-02-15,1393/11/26,1010170.0,34220.0,1229.7,9890000.0,61.4,9360.0,17.34,64993.6
2015-02-16,1393/11/27,994030.0,34020.0,1231.47,9750000.0,62.53,9340.0,17.28,64811.2
2015-02-17,1393/11/28,996340.0,34140.0,1209.4,9830000.0,60.53,9340.0,16.52,64720.0
2015-02-18,1393/11/29,990564.0,34127.0,1212.99,9832000.0,60.21,9352.0,16.5,64720.0
2015-02-21,1393/12/02,995180.0,34220.0,1202.39,9795000.0,60.22,9350.0,16.27,64719.9
2015-02-22,1393/12/03,994030.0,34350.0,1202.39,9815000.0,58.9,9420.0,16.27,64678.4
2015-02-23,1393/12/04,996340.0,34340.0,1201.92,9875000.0,58.66,9420.0,16.33,64525.8
2015-02-24,1393/12/05,1006710.0,34360.0,1199.89,9955000.0,61.63,9430.0,16.26,64051.7
2015-02-25,1393/12/06,1007982.0,34350.0,1204.8,9922000.0,60.05,9394.0,16.57,64051.7
2015-02-28,1393/12/09,1006710.0,34260.0,1213.15,9880000.0,62.58,9380.0,16.62,63860.1
2015-03-01,1393/12/10,1007870.0,34250.0,1213.15,9900000.0,59.54,9370.0,16.62,63954.8
2015-03-02,1393/12/11,1002100.0,34170.0,1207.1,9820000.0,61.02,9350.0,16.4,63996.0
2015-03-03,1393/12/12,1002100.0,34200.0,1203.8,9820000.0,60.55,9340.0,16.28,64014.9
2015-03-04,1393/12/13,983675.0,34032.0,1199.85,9786000.0,60.48,9314.0,16.23,64014.9
2015-03-07,1393/12/16,976730.0,34060.0,1167.21,9630000.0,59.73,9300.0,15.89,63806.7
2015-03-08,1393/12/17,976730.0,33960.0,1167.21,9595000.0,58.53,9310.0,15.89,63846.7
2015-03-09,1393/12/18,967510.0,33840.0,1167.3,9550000.0,56.39,9270.0,15.77,63853.4
2015-03-10,1393/12/19,949060.0,33360.0,1161.9301,9415000.0,57.54,9200.0,15.65,64070.7
2015-03-11,1393/12/20,932194.0,33240.0,1154.8,9175000.0,57.08,9003.0,15.5,64070.7
2015-03-14,1393/12/23,924840.0,32410.0,1159.48,9120000.0,54.67,8930.0,15.66,64980.6
2015-03-15,1393/12/24,936370.0,32810.0,1159.48,9220000.0,53.44,9050.0,15.66,65122.8
2015-03-16,1393/12/25,945600.0,33530.0,1154.59,9350000.0,53.51,9150.0,15.66,61532.9
2015-03-17,1393/12/26,947900.0,33490.0,1149.3,9330000.0,55.91,9160.0,15.56,62531.8
2015-03-18,1393/12/27,972280.0,33436.0,1167.25,9470000.0,54.43,9128.0,15.93,62531.8
2015-03-25,1394/01/05,974830.0,33225.0,1195.45,9490000.0,59.19,9123.0,16.98,62885.0
2015-03-28,1394/01/08,955970.0,33100.0,1199.3,9340000.0,56.41,9130.0,16.98,65099.9
2015-03-29,1394/01/09,962861.0,33240.0,1199.3,9380000.0,56.29,9130.0,16.98,65175.1
2015-03-30,1394/01/10,962100.0,33070.0,1186.2,9390000.0,55.11,9068.0,16.7,65728.0
2015-04-04,1394/01/15,980190.0,32840.0,1210.9,9585000.0,54.95,8970.0,17.12,70261.7
2015-04-05,1394/01/16,982500.0,32860.0,1210.9,9600000.0,58.12,8980.0,17.12,70843.9
2015-04-06,1394/01/17,980190.0,33140.0,1214.7,9620000.0,59.1,9020.0,16.99,70159.9
2015-04-07,1394/01/18,977880.0,32930.0,1208.6,9550000.0,55.55,9040.0,16.85,70684.7
2015-04-08,1394/01/19,975232.0,33400.0,1202.8,9677000.0,56.57,9046.0,16.49,70684.7
2015-04-11,1394/01/22,999790.0,33390.0,1208.05,9770000.0,57.87,9200.0,16.47,68783.9
2015-04-12,1394/01/23,990570.0,33380.0,1208.05,9715000.0,57.93,9140.0,16.47,68454.1
2015-04-13,1394/01/24,984800.0,33450.0,1198.85,9630000.0,58.43,9120.0,16.35,68465.3
2015-04-14,1394/01/25,988260.0,33580.0,1193.58,9665000.0,60.32,9190.0,16.17,68078.8
2015-04-15,1394/01/26,987634.0,33480.0,1202.05,9650000.0,63.98,9148.0,16.34,68078.8
2015-04-18,1394/01/29,990570.0,33390.0,1204.65,9705000.0,63.45,9130.0,16.26,67378.8
2015-04-19,1394/01/30,985960.0,33390.0,1204.65,9630000.0,63.45,9130.0,16.26,67016.7
2015-04-20,1394/01/31,983650.0,33390.0,1196.5,9630000.0,62.08,9140.0,15.95,66828.6
2015-04-21,1394/02/01,984800.0,33360.0,1202.6801,9630000.0,62.73,9130.0,16.02,66569.2
2015-04-22,1394/02/02,970264.0,33330.0,1187.3,9507000.0,64.85,9120.0,15.82,66569.2
2015-04-25,1394/02/05,972120.0,33300.0,1179.38,9520000.0,65.28,9090.0,15.74,66208.9
2015-04-26,1394/02/06,972120.0,33350.0,1179.38,9530000.0,64.83,9120.0,15.74,65576.8
2015-04-27,1394/02/07,975580.0,33380.0,1202.0,9575000.0,64.64,9110.0,16.41,65508.2
2015-04-28,1394/02/08,979040.0,33360.0,1212.1,9570000.0,65.84,9120.0,16.63,65634.1
2015-04-29,1394/02/09,977795.0,33390.0,1204.8,9566000.0,66.78,9116.0,16.63,65634.1
2015-05-03,1394/02/13,967510.0,33250.0,1178.5,9465000.0,66.45,9100.0,16.16,64415.8
2015-05-04,1394/02/14,965200.0,33270.0,1188.25,9445000.0,67.52,9075.0,16.41,64168.1
2015-05-05,1394/02/15,965200.0,33300.0,1193.33,9460000.0,67.77,9075.0,16.55,64069.2
2015-05-06,1394/02/16,960666.0,33290.0,1191.8,9411000.0,65.54,9085.0,16.52,64069.2
2015-05-09,1394/02/19,957130.0,33180.0,1188.15,9375000.0,65.39,9064.0,16.47,62885.9
2015-05-10,1394/02/20,955970.0,33160.0,1188.15,9345000.0,64.91,9064.0,16.47,63069.8
2015-05-11,1394/02/21,950210.0,33160.0,1184.2,9340000.0,66.86,9060.0,16.31,63316.0
2015-05-12,1394/02/22,959430.0,33190.0,1193.5,9440000.0,66.81,9080.0,16.58,63531.4
2015-05-13,1394/02/23,969198.0,33200.0,1215.73,9490000.0,66.59,9076.0,17.17,63531.4
2015-05-17,1394/02/27,968660.0,33070.0,1223.85,9480000.0,66.27,9050.0,17.55,63522.8
2015-05-18,1394/02/28,959430.0,32980.0,1225.74,9410000.0,64.02,9040.0,17.7,63644.3
2015-05-19,1394/02/29,959430.0,32830.0,1207.51,9410000.0,65.03,9010.0,17.07,63703.1
2015-05-20,1394/02/30,955524.0,32887.0,1209.28,9341200.0,66.54,9034.0,17.11,63703.1
2015-05-23,1394/03/02,954820.0,32950.0,1206.38,9345000.0,65.37,9049.0,17.15,63363.8
2015-05-24,1394/03/03,953670.0,32930.0,1206.38,9330000.0,65.52,9050.0,17.15,63496.5
2015-05-25,1394/03/04,950210.0,33000.0,1207.17,9305000.0,63.72,9050.0,17.15,63419.1
2015-05-26,1394/03/05,947900.0,33000.0,1187.3,9280000.0,62.06,9061.0,16.76,63402.1
2015-05-27,1394/03/06,951360.0,33016.0,1188.15,9318000.0,62.58,9063.0,16.7,63402.1
2015-05-30,1394/03/09,952510.0,33190.0,1190.5,9325000.0,65.56,9090.0,16.74,63227.9
2015-05-31,1394/03/10,951360.0,33130.0,1190.5,9315000.0,64.88,9090.0,16.74,63227.0
2015-06-01,1394/03/11,941822.0,33127.0,1189.15,9267000.0,65.49,9053.0,16.73,63289.8
2015-06-06,1394/03/16,934060.0,33080.0,1172.0,9160000.0,63.31,9044.0,16.1,63187.3
2015-06-07,1394/03/17,935220.0,33100.0,1172.0,9160000.0,62.69,9044.0,16.1,63124.0
2015-06-08,1394/03/18,939830.0,33080.0,1173.95,9185000.0,64.88,9040.0,15.96,62317.9
2015-06-09,1394/03/19,943290.0,33080.0,1176.7,9230000.0,65.7,9050.0,15.96,62322.2
2015-06-10,1394/03/20,934737.0,33050.0,1186.48,9100200.0,65.11,9039.0,16.02,62322.2
2015-06-13,1394/03/23,930600.0,32920.0,1180.8,9070000.0,63.87,9000.0,15.95,62653.3
2015-06-14,1394/03/24,923690.0,32820.0,1180.8,9050000.0,62.61,8970.0,15.95,62573.7
2015-06-15,1394/03/25,921380.0,32850.0,1186.4,9070000.0,63.7,8970.0,16.13,62558.9
2015-06-16,1394/03/26,920230.0,32850.0,1181.86,9030000.0,63.87,8970.0,16.03,63559.7
2015-06-17,1394/03/27,927697.0,32776.0,1185.45,9154000.0,64.26,8937.0,16.13,63559.7
2015-06-20,1394/03/30,925990.0,32720.0,1200.51,9105000.0,63.02,8920.0,16.11,63810.7
2015-06-21,1394/03/31,920690.0,32620.0,1200.51,9070000.0,63.34,8900.0,16.11,64276.5
2015-06-22,1394/04/01,918840.0,32660.0,1185.45,9035000.0,64.45,8880.0,16.14,64839.5
2015-06-23,1394/04/02,922530.0,32750.0,1178.4399,9085000.0,63.49,8930.0,15.8,64857.6
2015-06-24,1394/04/03,924171.0,32964.0,1175.2,9090000.0,63.2,8973.0,15.95,64857.6
2015-06-27,1394/04/06,928760.0,33000.0,1175.0699,9120000.0,63.26,9050.0,15.8,64301.4
2015-06-28,1394/04/07,927380.0,33000.0,1175.0699,9080000.0,62.01,9020.0,15.8,64332.9
2015-06-29,1394/04/08,923460.0,32990.0,1180.36,9050000.0,63.59,9020.0,15.79,64922.6
2015-06-30,1394/04/09,922990.0,33090.0,1172.6,9021000.0,62.01,9030.0,15.78,64861.8
2015-07-01,1394/04/10,913401.0,32975.0,1168.8,8942000.0,62.07,8900.0,15.57,64861.8
2015-07-04,1394/04/13,908690.0,32950.0,1167.9399,8870000.0,60.32,8930.0,15.71,65780.1
2015-07-05,1394/04/14,896010.0,32720.0,1167.9399,8750000.0,56.54,8890.0,15.71,66019.9
2015-07-06,1394/04/15,892780.0,32449.0,1170.15,8735000.0,56.85,8835.0,15.75,66761.4
2015-07-07,1394/04/16,893930.0,32449.0,1155.55,8755000.0,57.05,8835.0,15.08,66761.4
2015-07-08,1394/04/17,903115.0,32380.0,1158.28,8759000.0,58.61,8840.0,15.16,66761.4
2015-07-11,1394/04/20,886090.0,32500.0,1163.96,8655000.0,58.73,8800.0,15.63,67646.4
2015-07-12,1394/04/21,891860.0,32140.0,1163.96,8755000.0,57.85,8750.0,15.63,69194.5
2015-07-13,1394/04/22,906390.0,32160.0,1158.0,8915000.0,58.51,8740.0,15.53,69433.5
2015-07-14,1394/04/23,905470.0,32180.0,1155.53,8880000.0,57.05,8850.0,15.38,68827.7
2015-07-15,1394/04/24,895375.0,32300.0,1149.65,8633000.0,57.51,8838.0,15.12,68827.7
2015-07-20,1394/04/29,886320.0,32350.0,1096.95,8675000.0,57.04,8830.0,14.68,68050.7
2015-07-21,1394/04/30,877330.0,32390.0,1101.41,8610000.0,56.13,8850.0,14.86,67643.9
2015-07-22,1394/04/31,889643.0,32485.0,1093.45,8728600.0,55.27,8936.0,14.81,67643.9
2015-07-25,1394/05/03,893930.0,32950.0,1099.1,8730000.0,54.62,9000.0,14.68,66977.4
2015-07-26,1394/05/04,893470.0,32900.0,1099.1,8764000.0,53.47,8980.0,14.68,66441.4
2015-07-27,1394/05/05,893010.0,32980.0,1094.42,8800000.0,53.3,9000.0,14.57,66489.5
2015-07-28,1394/05/06,894860.0,33030.0,1095.35,8770000.0,53.38,9000.0,14.7,66780.7
2015-07-29,1394/05/07,894556.0,33100.0,1096.6899,8756000.0,53.31,9000.0,14.77,66780.7
2015-08-01,1394/05/10,894630.0,33150.0,1095.65,8785000.0,52.21,9050.0,14.82,66530.5
2015-08-02,1394/05/11,892320.0,33160.0,1095.65,8750000.0,49.52,9040.0,14.82,66626.7
2015-08-03,1394/05/12,893240.0,33240.0,1086.5,8740000.0,49.99,9060.0,14.51,66445.7
2015-08-04,1394/05/13,890710.0,33270.0,1087.45,8710000.0,49.59,9108.0,14.61,66451.0
2015-08-05,1394/05/14,895470.0,33376.0,1085.05,8725400.0,49.52,9093.0,14.59,66451.0
2015-08-08,1394/05/17,893700.0,33390.0,1094.2,8755000.0,48.61,9110.0,14.88,65973.5
2015-08-09,1394/05/18,912995.0,33375.0,1094.2,8887000.0,50.41,9110.0,14.88,65903.1
2015-08-12,1394/05/21,907848.0,33428.0,1125.3,8868000.0,49.22,9140.0,15.54,65703.3
2015-08-15,1394/05/24,911230.0,33410.0,1114.11,8910000.0,49.03,9120.0,15.25,65239.9
2015-08-16,1394/05/25,914000.0,33410.0,1114.11,8935000.0,48.74,9140.0,15.25,65302.5
2015-08-17,1394/05/26,914000.0,33550.0,1117.66,8930000.0,48.81,9180.0,15.34,65189.4
2015-08-18,1394/05/27,921380.0,33460.0,1118.01,9000000.0,47.16,9184.0,14.89,65218.3
2015-08-19,1394/05/28,938092.0,33482.0,1134.46,9403800.0,46.62,9186.0,15.32,65218.3
